product,issue,sub_product,timely,company_response,submitted_via,company,date_received,state,sub_issue,common_complaints
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Referral,KEYCORP,06-2012,ID,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Referral,PNC Bank N.A.,08-2014,IL,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Referral,TD BANK US HOLDING COMPANY,07-2014,ME,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Web,"BANK OF AMERICA, NATIONAL ASSOCIATION",08-2014,KS,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Web,"BANK OF AMERICA, NATIONAL ASSOCIATION",08-2014,NJ,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Web,"BANK OF AMERICA, NATIONAL ASSOCIATION",08-2014,VA,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Web,FIFTH THIRD FINANCIAL CORPORATION,06-2012,OH,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Web,TD BANK US HOLDING COMPANY,06-2012,NM,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Web,TD BANK US HOLDING COMPANY,08-2014,ME,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Web,TD BANK US HOLDING COMPANY,08-2014,NJ,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Web,U.S. BANCORP,06-2012,CO,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Web,U.S. BANCORP,08-2014,NE,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Web,WELLS FARGO & COMPANY,08-2014,CO,,1
Bank account or service,Problems caused by my funds being low,Checking account,Yes,Closed with monetary relief,Web,WELLS FARGO & COMPANY,08-2014,IA,,1
Bank account or service,Problems caused by my funds being low,Other bank product/service,Yes,Closed with explanation,Phone,Ditech Financial LLC,07-2014,AK,,1
Bank account or service,Problems caused by my funds being low,Other bank product/service,Yes,Closed with explanation,Web,JPMORGAN CHASE & CO.,08-2014,NY,,1
Bank account or service,Problems caused by my funds being low,Other bank product/service,Yes,Closed with non-monetary relief,Phone,"Paypal Holdings, Inc",05-2014,VT,,1
Bank account or service,Problems caused by my funds being low,Savings account,Yes,Closed with monetary relief,Web,TD BANK US HOLDING COMPANY,07-2014,ME,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with explanation,Referral,"BANK OF AMERICA, NATIONAL ASSOCIATION",06-2012,WA,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with explanation,Referral,BANK OF HAWAII CORPORATION,01-2013,AS,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with explanation,Referral,KEYCORP,07-2014,ME,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with explanation,Referral,M&T BANK CORPORATION,08-2014,NY,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with explanation,Referral,TCF NATIONAL BANK,08-2014,IL,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with explanation,Referral,VALLEY NATIONAL BANCORP,08-2014,NJ,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with explanation,Web,"BANK OF AMERICA, NATIONAL ASSOCIATION",08-2014,CA,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with explanation,Web,"BANK OF AMERICA, NATIONAL ASSOCIATION",08-2014,NV,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with explanation,Web,TD BANK US HOLDING COMPANY,06-2012,NJ,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with explanation,Web,TD BANK US HOLDING COMPANY,08-2014,HI,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with monetary relief,Referral,"CITIZENS FINANCIAL GROUP, INC.",07-2014,VT,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with monetary relief,Referral,REGIONS FINANCIAL CORPORATION,06-2014,AK,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with monetary relief,Web,"CITIBANK, N.A.",08-2014,NY,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with non-monetary relief,Referral,"BANK OF AMERICA, NATIONAL ASSOCIATION",06-2012,ME,,1
Bank account or service,Using a debit or ATM card,Checking account,Yes,Closed with non-monetary relief,Web,WELLS FARGO & COMPANY,08-2014,IA,,1
Bank account or service,Using a debit or ATM card,Other bank product/service,Yes,Closed with explanation,Phone,"CITIZENS FINANCIAL GROUP, INC.",08-2014,RI,,1
Bank account or service,Using a debit or ATM card,Other bank product/service,Yes,Closed with explanation,Referral,U.S. BANCORP,08-2014,OR,,1
Bank account or service,Using a debit or ATM card,Other bank product/service,Yes,Closed with explanation,Web,WELLS FARGO & COMPANY,08-2014,NC,,1
Bank account or service,Using a debit or ATM card,Other bank product/service,Yes,Closed with monetary relief,Web,Comerica,08-2014,WA,,1
Bank account or service,Using a debit or ATM card,Other bank product/service,Yes,Closed with non-monetary relief,Referral,"Paypal Holdings, Inc",08-2014,IL,,1
Bank account or service,Using a debit or ATM card,Other bank product/service,Yes,Closed with non-monetary relief,Web,CAPITAL ONE FINANCIAL CORPORATION,06-2012,VA,,1
Checking or savings account,Closing an account,CD (Certificate of Deposit),Yes,Closed with explanation,Web,FIRST NATIONAL BANK OF OMAHA,08-2024,NE,Company closed your account,1
Checking or savings account,Closing an account,CD (Certificate of Deposit),Yes,Closed with explanation,Web,GOLDMAN SACHS BANK USA,02-2024,WY,Funds not received from closed account,1
Checking or savings account,Closing an account,CD (Certificate of Deposit),Yes,Closed with explanation,Web,"WEBSTER BANK, NATIONAL ASSOCIATION",04-2024,VT,Can't close your account,1
Checking or savings account,Closing an account,CD (Certificate of Deposit),Yes,Closed with explanation,Web,WELLS FARGO & COMPANY,05-2024,SD,Fees charged for closing account,1
Checking or savings account,Closing an account,CD (Certificate of Deposit),Yes,Closed with monetary relief,Referral,U.S. BANCORP,08-2024,NM,Funds not received from closed account,1
Checking or savings account,Closing an account,CD (Certificate of Deposit),Yes,Closed with monetary relief,Web,JPMORGAN CHASE & CO.,08-2024,AK,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,No,Untimely response,Web,USForex Inc.,08-2024,WA,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Phone,JPMORGAN CHASE & CO.,04-2024,WY,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Phone,JPMORGAN CHASE & CO.,08-2024,DC,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Phone,TD BANK US HOLDING COMPANY,07-2024,ID,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Phone,WELLS FARGO & COMPANY,04-2024,WY,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Phone,WELLS FARGO & COMPANY,08-2024,TX,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Postal mail,"CHARLES SCHWAB CORPORATION, THE",08-2024,AK,Can't close your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"BANK OF AMERICA, NATIONAL ASSOCIATION",08-2024,CT,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,BANK OF HAWAII CORPORATION,02-2019,GU,Can't close your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,BANK OF HAWAII CORPORATION,12-2021,MP,Can't close your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"Block, Inc.",08-2024,NC,Can't close your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,CAPITAL ONE FINANCIAL CORPORATION,07-2024,ME,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,CAPITAL ONE FINANCIAL CORPORATION,08-2024,DC,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"CHARLES SCHWAB CORPORATION, THE",12-2020,GU,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"CITIBANK, N.A.",07-2024,WY,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"CITIBANK, N.A.",08-2024,GA,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"CITIBANK, N.A.",08-2024,WA,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"CITIZENS FINANCIAL GROUP, INC.",08-2024,NH,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,Chime Financial Inc,08-2024,AR,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,Chime Financial Inc,08-2024,IL,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,Chime Financial Inc,08-2024,WI,Can't close your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"Dave Operating, LLC",08-2024,MA,Can't close your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"FIRST HAWAIIAN, INC.",07-2023,GU,Fees charged for closing account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,FinCo Services Inc DBA Current,08-2024,KS,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,HSBC NORTH AMERICA HOLDINGS INC.,08-2024,AZ,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"HUNTINGTON NATIONAL BANK, THE",06-2024,WY,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,JPMORGAN CHASE & CO.,02-2024,VT,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,JPMORGAN CHASE & CO.,05-2024,MT,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,JPMORGAN CHASE & CO.,05-2024,VT,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,JPMORGAN CHASE & CO.,08-2024,AR,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,JPMORGAN CHASE & CO.,08-2024,MA,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,JPMORGAN CHASE & CO.,08-2024,UT,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,MOUNTAIN AMERICA FEDERAL CREDIT UNION,05-2024,WY,Fees charged for closing account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"Mercury Technologies, Inc.",08-2024,CT,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,Novo Platform Inc.,05-2024,WY,Funds not received from closed account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"PINNACLE FINANCIAL PARTNERS, INC.",06-2024,MT,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,PNC Bank N.A.,08-2024,TX,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"PROSPERITY BANCSHARES, INC.",08-2024,IN,Can't close your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"Paypal Holdings, Inc",07-2024,AK,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,REGIONS FINANCIAL CORPORATION,08-2024,GA,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,ROBINHOOD MARKETS INC.,04-2024,VT,Company closed your account,1
Checking or savings account,Closing an account,Checking account,Yes,Closed with explanation,Web,"Relay Financial (US), Corp.",07-2024,ID,Can't close your account,1
